,obs,acts,infos,terminal,rews
376,"[ 1 13  1  9 14 14  5 12  8 10 14  6 11  4 13  7 15 13  2 12 14 11 12  2
  7  0 10 10  4 13  7  5 11 14  3  8  7  6  5 13 12 11  6  4  7 11 12  9
  8  0  5 11  1  1 11  9 11  0 10  5  3 14  7 15  1 13  9 15  7 11  8  4
 13  7  1  5  7 11 13  8  0  0 11  9 15  2  9  0  2 12 10 10  7  9  4 10
 12  0  3 13  8]","[0 1 2 2 2 0 1 3 0 1 3 2 0 3 1 1 1 2 3 1 2 1 0 0 0 3 3 1 0 1 1 0 3 3 0 3 1
 3 2 3 3 2 3 3 0 0 2 1 0 2 0 1 1 2 2 0 2 3 0 0 3 0 3 1 2 1 2 0 2 1 1 0 2 3
 3 2 0 1 1 1 3 3 3 2 2 2 0 3 0 1 2 3 0 0 0 0 0 3 0 1]",,True,"[95.17143064 21.33391107 95.17143064 70.90725778 18.18249672 18.28249672
 15.69945203 83.34426408 60.21150117  2.15844943 18.28249672  5.90836122
 97.09098522 15.70186404 21.33391107 86.71761458 18.44045099 21.33391107
 73.29939418 83.34426408 18.28249672 97.09098522 83.34426408 73.29939418
 86.71761458 37.55401188  2.05844943  2.15844943 15.70186404 21.33391107
 86.71761458 15.69945203 97.09098522 18.28249672 59.96584842 60.21150117
 86.71761458  5.90836122 15.69945203 21.33391107 83.34426408 97.09098522
  5.90836122 15.70186404 86.71761458 97.09098522 83.34426408 70.90725778
 60.21150117 37.55401188 15.69945203 97.09098522 95.07143064 95.17143064
 97.09098522 70.90725778 97.09098522 37.55401188  2.15844943 15.69945203
 59.96584842 18.28249672 86.71761458 18.44045099 95.17143064 21.33391107
 70.90725778 18.44045099 86.71761458 97.09098522 60.21150117 15.70186404
 21.33391107 86.71761458 95.17143064 15.69945203 86.71761458 97.09098522
 21.33391107 60.21150117 37.45401188 37.55401188 97.09098522 70.90725778
 18.44045099 73.29939418 70.90725778 37.55401188 73.29939418 83.34426408
  2.05844943  2.15844943 86.71761458 70.90725778 15.70186404  2.15844943
 83.34426408 37.55401188 59.96584842 21.33391107]"
377,"[ 9 12  6 10  8  9  2 15 11  2  7  4  5 13  6  7  8 10  5 12  3  8 11  2
  0  3  6  7 15  3 10  1 15  0 12 15  5  5 11  5 12 12  7  0 11  7  1  5
  2  2  0 13 10  6  0 11  8  5  5  5 11  2 12 13  1  3  6 11  6  7 12  4
  5  2 11  7  3  4 10 13 14 12 13 11 10  5  9 15 11  7  0  8 14 10  4 14
  6  0  2  8  1]","[3 2 3 3 0 1 2 3 2 0 2 0 3 2 0 3 0 0 2 1 1 1 2 1 0 1 0 1 1 1 2 3 1 0 1 0 2
 0 0 2 3 3 0 2 3 1 3 2 3 0 2 1 3 3 1 2 1 2 3 1 2 3 3 3 3 1 0 3 1 3 1 0 3 1
 1 2 1 3 1 3 0 2 1 2 2 3 0 2 2 0 0 2 3 1 1 2 2 0 0 0]",,True,"[70.90725778 83.34426408  5.90836122  2.15844943 60.21150117 70.90725778
 73.29939418 18.44045099 97.09098522 73.29939418 86.71761458 15.70186404
 15.69945203 21.33391107  5.90836122 86.71761458 60.21150117  2.15844943
 15.69945203 83.34426408 59.96584842 60.21150117 97.09098522 73.29939418
 37.55401188 59.96584842  5.90836122 86.71761458 18.44045099 59.96584842
  2.15844943 95.17143064 18.44045099 37.55401188 83.34426408 18.44045099
 15.59945203 15.69945203 97.09098522 15.69945203 83.24426408 83.34426408
 86.71761458 37.55401188 97.09098522 86.71761458 95.17143064 15.69945203
 73.19939418 73.29939418 37.55401188 21.33391107  2.15844943  5.90836122
 37.55401188 97.09098522 60.21150117 15.59945203 15.59945203 15.69945203
 97.09098522 73.29939418 83.34426408 21.33391107 95.17143064 59.96584842
  5.90836122 97.09098522  5.90836122 86.71761458 83.34426408 15.70186404
 15.69945203 73.29939418 97.09098522 86.71761458 59.96584842 15.70186404
  2.15844943 21.33391107 18.28249672 83.34426408 21.33391107 97.09098522
  2.15844943 15.69945203 70.90725778 18.44045099 97.09098522 86.71761458
 37.55401188 60.21150117 18.28249672  2.15844943 15.70186404 18.28249672
  5.90836122 37.55401188 73.29939418 60.21150117]"
378,"[ 6 12 13 12 13  8  5  5  2  0 13  6  8  2 12  6  2  0  9 13  0  6 13 10
  6 14  4  9  1  9  6  9 13  4  0  2  1  0 10  2 14 14  0 12  5  6 14  3
  5 15  7  8  5  8  0  5 13  3  9  4  7 10  1 14 12 13  9 12 11  6 14 13
  8  8  3  9  3  4  1 13 10  1  8  4 10 13 14 15  5  2 14 15  1  7  5  1
 13  8  1 10  6]","[1 0 3 0 1 0 0 2 0 1 3 0 2 3 0 1 1 0 2 1 0 2 0 2 0 1 3 0 0 1 1 2 1 3 3 2 0
 0 0 1 0 1 3 1 0 1 3 0 0 0 0 1 3 3 1 3 2 2 1 2 1 2 3 0 1 3 2 2 1 2 2 2 2 0
 2 0 3 1 3 2 3 3 3 3 2 0 1 2 1 1 1 0 3 2 1 0 1 2 1 0]",,True,"[ 5.90836122 83.34426408 21.33391107 83.34426408 21.33391107 60.21150117
 15.59945203 15.69945203 73.29939418 37.55401188 21.33391107  5.90836122
 60.21150117 73.29939418 83.34426408  5.90836122 73.29939418 37.55401188
 70.90725778 21.33391107 37.55401188  5.90836122 21.33391107  2.15844943
  5.90836122 18.28249672 15.70186404 70.90725778 95.17143064 70.90725778
  5.90836122 70.90725778 21.33391107 15.70186404 37.55401188 73.29939418
 95.17143064 37.55401188  2.15844943 73.29939418 18.18249672 18.28249672
 37.55401188 83.34426408 15.69945203  5.90836122 18.28249672 59.96584842
 15.69945203 18.44045099 86.71761458 60.21150117 15.69945203 60.21150117
 37.55401188 15.69945203 21.33391107 59.96584842 70.90725778 15.70186404
 86.71761458  2.15844943 95.17143064 18.28249672 83.34426408 21.33391107
 70.90725778 83.34426408 97.09098522  5.90836122 18.28249672 21.33391107
 60.11150117 60.21150117 59.96584842 70.90725778 59.96584842 15.70186404
 95.17143064 21.33391107  2.15844943 95.17143064 60.21150117 15.70186404
  2.15844943 21.33391107 18.28249672 18.44045099 15.69945203 73.29939418
 18.28249672 18.44045099 95.17143064 86.71761458 15.69945203 95.17143064
 21.33391107 60.21150117 95.17143064  2.15844943]"
379,"[11  0 10  5  0  7 14  8  4  5 12  5  5 13  3  0  1  7 11  9  6 13  4 11
  2  3 12 11  7 10  3  9 13  6  8  3 12 11 12 11  3 13  9 10  6 15  1 11
 14  1  4  0  5  5 12 13  8 14  4 10 14 14  2 15  7  2 12 13 10  9 14 10
 11  6 10  5  3  4  8 14  5  6  0  2 11  5 15  8  7 10  1  7  0 15 13 10
  6 14  5  1  9]","[2 3 0 2 0 1 1 0 1 3 2 3 2 2 3 3 1 1 0 2 0 1 0 1 2 0 3 2 2 1 3 0 2 2 1 2 1
 1 2 3 1 2 2 3 1 0 3 0 2 2 3 1 2 3 1 1 3 3 1 2 1 2 1 0 0 1 1 1 3 3 0 1 2 2
 3 0 1 1 2 1 3 3 0 0 1 2 2 3 3 3 0 0 1 1 1 3 0 1 1 2]",,True,"[97.09098522 37.55401188  2.15844943 15.69945203 37.55401188 86.71761458
 18.28249672 60.21150117 15.70186404 15.69945203 83.34426408 15.59945203
 15.69945203 21.33391107 59.96584842 37.55401188 95.17143064 86.71761458
 97.09098522 70.90725778  5.90836122 21.33391107 15.70186404 97.09098522
 73.29939418 59.96584842 83.34426408 97.09098522 86.71761458  2.15844943
 59.96584842 70.90725778 21.33391107  5.90836122 60.21150117 59.96584842
 83.34426408 97.09098522 83.34426408 97.09098522 59.96584842 21.33391107
 70.90725778  2.15844943  5.90836122 18.44045099 95.17143064 97.09098522
 18.28249672 95.17143064 15.70186404 37.55401188 15.59945203 15.69945203
 83.34426408 21.33391107 60.21150117 18.28249672 15.70186404  2.15844943
 18.18249672 18.28249672 73.29939418 18.44045099 86.71761458 73.29939418
 83.34426408 21.33391107  2.15844943 70.90725778 18.28249672  2.15844943
 97.09098522  5.90836122  2.15844943 15.69945203 59.96584842 15.70186404
 60.21150117 18.28249672 15.69945203  5.90836122 37.55401188 73.29939418
 97.09098522 15.69945203 18.44045099 60.21150117 86.71761458  2.15844943
 95.17143064 86.71761458 37.55401188 18.44045099 21.33391107  2.15844943
  5.90836122 18.28249672 15.69945203 95.17143064]"
380,"[15  8  2  0  0  7 13 15  5 11 10  7  5 13 10 14 13  6 13 14 14  9 10  1
  3  1 10  0  4  9 13 14  5 13  6 12  4 15 10 12  6  0  0  3  0  0  8  6
 10 11  7  5  4  0 11 10 12  0  3  8  7  0  5 11  0  9  7  8  5  1 12  3
 12  5  8  8  9  6 10  8  9  4  9  6 10 11  9 14 10  2 10 15  5  1  7  3
 15 13 10 11  5]","[2 3 1 3 1 2 2 1 0 2 1 2 1 1 2 0 0 2 1 0 0 1 1 2 2 0 2 1 1 3 0 3 2 0 3 3 2
 2 2 0 3 2 2 0 3 1 2 1 0 3 3 2 2 1 0 1 0 2 3 2 1 3 2 2 2 2 1 3 1 0 2 2 3 2
 1 1 0 0 3 3 0 3 1 3 0 3 3 0 3 0 0 3 3 2 2 0 3 1 1 0]",,True,"[18.44045099 60.21150117 73.29939418 37.45401188 37.55401188 86.71761458
 21.33391107 18.44045099 15.69945203 97.09098522  2.15844943 86.71761458
 15.69945203 21.33391107  2.15844943 18.28249672 21.33391107  5.90836122
 21.33391107 18.18249672 18.28249672 70.90725778  2.15844943 95.17143064
 59.96584842 95.17143064  2.15844943 37.55401188 15.70186404 70.90725778
 21.33391107 18.28249672 15.69945203 21.33391107  5.90836122 83.34426408
 15.70186404 18.44045099  2.15844943 83.34426408  5.90836122 37.45401188
 37.55401188 59.96584842 37.45401188 37.55401188 60.21150117  5.90836122
  2.15844943 97.09098522 86.71761458 15.69945203 15.70186404 37.55401188
 97.09098522  2.15844943 83.34426408 37.55401188 59.96584842 60.21150117
 86.71761458 37.55401188 15.69945203 97.09098522 37.55401188 70.90725778
 86.71761458 60.21150117 15.69945203 95.17143064 83.34426408 59.96584842
 83.34426408 15.69945203 60.11150117 60.21150117 70.90725778  5.90836122
  2.15844943 60.21150117 70.90725778 15.70186404 70.90725778  5.90836122
  2.15844943 97.09098522 70.90725778 18.28249672  2.15844943 73.29939418
  2.15844943 18.44045099 15.69945203 95.17143064 86.71761458 59.96584842
 18.44045099 21.33391107  2.15844943 97.09098522]"
381,"[ 8  0  1  9 11  0  1  7  4 13 10  0  5  8  3  5  5  5 10 13  4  2  9  2
  5  5  8  0  1  6 13  4  1 14 11 10  0  4  2  0  0  3 15 10 10 12 15  4
  7 11  3  0  2  9  8  1 14  8  8  0  5  7 14 14  1  2  8 10 11 10  3 14
  9 13  2 15  1  4  3  5  0  9  4  7  2  6  9 13  5  5 11  0  9  8 10  5
 10  8  3  8 12]","[3 0 3 2 0 0 1 3 2 2 1 0 3 3 2 3 0 2 3 1 0 3 0 2 1 3 3 0 3 2 0 2 2 2 0 1 0
 0 0 3 2 1 3 3 1 2 1 3 1 2 0 0 1 2 0 2 1 1 3 0 0 0 1 3 1 3 0 1 1 2 3 0 2 2
 3 0 1 2 0 3 1 3 3 0 3 3 1 1 0 1 0 3 2 2 3 3 0 3 0 3]",,True,"[60.21150117 37.55401188 95.17143064 70.90725778 97.09098522 37.55401188
 95.17143064 86.71761458 15.70186404 21.33391107  2.15844943 37.55401188
 15.69945203 60.21150117 59.96584842 15.59945203 15.59945203 15.69945203
  2.15844943 21.33391107 15.70186404 73.29939418 70.90725778 73.29939418
 15.59945203 15.69945203 60.21150117 37.55401188 95.17143064  5.90836122
 21.33391107 15.70186404 95.17143064 18.28249672 97.09098522  2.15844943
 37.55401188 15.70186404 73.29939418 37.45401188 37.55401188 59.96584842
 18.44045099  2.05844943  2.15844943 83.34426408 18.44045099 15.70186404
 86.71761458 97.09098522 59.96584842 37.55401188 73.29939418 70.90725778
 60.21150117 95.17143064 18.28249672 60.11150117 60.21150117 37.55401188
 15.69945203 86.71761458 18.18249672 18.28249672 95.17143064 73.29939418
 60.21150117  2.15844943 97.09098522  2.15844943 59.96584842 18.28249672
 70.90725778 21.33391107 73.29939418 18.44045099 95.17143064 15.70186404
 59.96584842 15.69945203 37.55401188 70.90725778 15.70186404 86.71761458
 73.29939418  5.90836122 70.90725778 21.33391107 15.59945203 15.69945203
 97.09098522 37.55401188 70.90725778 60.21150117  2.15844943 15.69945203
  2.15844943 60.21150117 59.96584842 60.21150117]"
382,"[10 13 14 10 11  3 15  9 15 10 15  1  1 15 11  8 12  4 15  1  2 13 15  4
  5 14  9  0  0  5 15  6  7  8  8  6  9 11 10  0 12  8 11  9 15  5 13  5
 10  6  0  5  6  4  8 14  7  8  9  0 11  3  4  4  5  0  7  2  2  8 14  0
  1 14 12 14  4 11  3 11 10  6  0 10  0  0  0  7  5 15 15  6  5 14  6  4
  5 13  8 11  8]","[1 0 1 1 3 3 0 3 1 3 0 0 0 3 3 0 0 1 3 0 2 1 0 3 0 1 1 2 3 1 1 3 3 2 1 2 0
 1 3 2 3 2 0 2 0 0 2 2 2 0 1 1 1 0 1 2 3 1 1 3 0 3 2 0 3 1 3 3 1 3 0 0 0 3
 2 2 1 3 2 1 2 0 3 2 2 0 0 1 1 0 2 3 1 0 0 1 3 3 0 3]",,True,"[ 2.15844943 21.33391107 18.28249672  2.15844943 97.09098522 59.96584842
 18.44045099 70.90725778 18.44045099  2.15844943 18.44045099 95.07143064
 95.17143064 18.44045099 97.09098522 60.21150117 83.34426408 15.70186404
 18.44045099 95.17143064 73.29939418 21.33391107 18.44045099 15.70186404
 15.69945203 18.28249672 70.90725778 37.45401188 37.55401188 15.69945203
 18.44045099  5.90836122 86.71761458 60.11150117 60.21150117  5.90836122
 70.90725778 97.09098522  2.15844943 37.55401188 83.34426408 60.21150117
 97.09098522 70.90725778 18.44045099 15.69945203 21.33391107 15.69945203
  2.15844943  5.90836122 37.55401188 15.69945203  5.90836122 15.70186404
 60.21150117 18.28249672 86.71761458 60.21150117 70.90725778 37.55401188
 97.09098522 59.96584842 15.60186404 15.70186404 15.69945203 37.55401188
 86.71761458 73.19939418 73.29939418 60.21150117 18.28249672 37.55401188
 95.17143064 18.28249672 83.34426408 18.28249672 15.70186404 97.09098522
 59.96584842 97.09098522  2.15844943  5.90836122 37.55401188  2.15844943
 37.45401188 37.45401188 37.55401188 86.71761458 15.69945203 18.34045099
 18.44045099  5.90836122 15.69945203 18.28249672  5.90836122 15.70186404
 15.69945203 21.33391107 60.21150117 97.09098522]"
383,"[ 2  4  7 15  6 10 15  9  4 12 15  5 15  2 11  5  3  9 13  9  5  6 15  3
 11  1  4  9  0  7 14 15  5  8  4 15 10 15 13  8  0  1 15  2  3 10  1  0
  9  9  0 11  4 13 14 10  5 14  8 10  6 11  9  3  6 10 10 15  8  9 15  2
  8  0  0  4 12  4  7 12  9  5  8 11  0 12  6 12 10 14  2  1  5 12 11  6
 15  7 11 15  1]","[0 0 1 3 2 2 0 0 1 1 0 3 0 2 3 2 2 0 1 2 1 1 1 0 2 2 1 2 3 1 3 0 2 1 0 3 2
 3 1 2 2 2 1 2 1 2 0 0 1 1 1 2 1 3 1 2 3 1 3 1 0 1 2 1 3 1 1 2 3 1 1 1 3 2
 2 2 2 2 0 0 0 0 1 0 0 2 0 1 0 1 0 2 1 3 2 1 3 1 3 0]",,True,"[73.29939418 15.70186404 86.71761458 18.44045099  5.90836122  2.15844943
 18.44045099 70.90725778 15.70186404 83.34426408 18.44045099 15.69945203
 18.44045099 73.29939418 97.09098522 15.69945203 59.96584842 70.90725778
 21.33391107 70.90725778 15.69945203  5.90836122 18.44045099 59.96584842
 97.09098522 95.17143064 15.70186404 70.90725778 37.55401188 86.71761458
 18.28249672 18.44045099 15.69945203 60.21150117 15.70186404 18.44045099
  2.15844943 18.44045099 21.33391107 60.21150117 37.55401188 95.17143064
 18.44045099 73.29939418 59.96584842  2.15844943 95.17143064 37.55401188
 70.80725778 70.90725778 37.55401188 97.09098522 15.70186404 21.33391107
 18.28249672  2.15844943 15.69945203 18.28249672 60.21150117  2.15844943
  5.90836122 97.09098522 70.90725778 59.96584842  5.90836122  2.05844943
  2.15844943 18.44045099 60.21150117 70.90725778 18.44045099 73.29939418
 60.21150117 37.45401188 37.55401188 15.70186404 83.34426408 15.70186404
 86.71761458 83.34426408 70.90725778 15.69945203 60.21150117 97.09098522
 37.55401188 83.34426408  5.90836122 83.34426408  2.15844943 18.28249672
 73.29939418 95.17143064 15.69945203 83.34426408 97.09098522  5.90836122
 18.44045099 86.71761458 97.09098522 18.44045099]"
384,"[ 9 14 15  2 15  3 12  9 15 12 11  9  4  1  3  1  4  7  9  7 10 15  5 15
  4 13  9  1  3 14 15  5  9  6  8 13  6 13  3 15 13  5  0  2 13 15  0 14
  5  6  1  3 13  1 15  2 15 12 15  1  6  8  6 13  1  7  0  8 13  3 13 12
  8  0  3  5  5  2  7  3  9  4  0  9  8 13 13  0  1 14  1  3  6  0  2 15
  3  3  3 15  0]","[3 2 1 2 2 2 1 2 2 3 1 0 0 2 0 1 0 2 2 3 2 0 3 3 1 2 0 3 3 0 0 0 0 3 3 2 1
 3 1 2 2 2 0 2 1 2 3 0 1 2 3 3 0 2 0 3 0 2 0 3 2 0 1 2 0 3 2 1 2 0 1 3 3 1
 0 3 3 3 2 0 3 3 2 2 0 3 2 3 1 0 3 0 0 0 2 2 3 0 0 1]",,True,"[70.90725778 18.28249672 18.44045099 73.29939418 18.44045099 59.96584842
 83.34426408 70.90725778 18.44045099 83.34426408 97.09098522 70.90725778
 15.70186404 95.17143064 59.96584842 95.17143064 15.70186404 86.71761458
 70.90725778 86.71761458  2.15844943 18.44045099 15.69945203 18.44045099
 15.70186404 21.33391107 70.90725778 95.17143064 59.96584842 18.28249672
 18.44045099 15.69945203 70.90725778  5.90836122 60.21150117 21.33391107
  5.90836122 21.33391107 59.96584842 18.44045099 21.33391107 15.69945203
 37.55401188 73.29939418 21.33391107 18.44045099 37.55401188 18.28249672
 15.69945203  5.90836122 95.17143064 59.96584842 21.33391107 95.17143064
 18.44045099 73.29939418 18.44045099 83.34426408 18.44045099 95.17143064
  5.90836122 60.21150117  5.90836122 21.33391107 95.17143064 86.71761458
 37.55401188 60.21150117 21.33391107 59.96584842 21.33391107 83.34426408
 60.21150117 37.55401188 59.96584842 15.59945203 15.69945203 73.29939418
 86.71761458 59.96584842 70.90725778 15.70186404 37.55401188 70.90725778
 60.21150117 21.23391107 21.33391107 37.55401188 95.17143064 18.28249672
 95.17143064 59.96584842  5.90836122 37.55401188 73.29939418 18.44045099
 59.86584842 59.86584842 59.96584842 18.44045099]"
385,"[13  8  1 12  3  6  9  6 14  1 14 14  1  4  2 11  9 11  6  2 11  2  4 13
 14  1 10  0  1 14  3  1  4  9  8  2 15  9  2 12  2  9 15 11  3  9  1  3
 12  4  2  8 12 15 13 12  7 11 10  6  2  6  8 14 14 14  0 12  0  4  4  1
 14  4  4  0 15  2  5  1  9  7  5  5  4  4 10 11  4  2 11  7 10 12  6 14
  6  5  4  3  7]","[1 3 3 3 3 2 0 0 2 0 2 3 0 3 1 2 1 3 0 1 1 0 2 0 1 3 1 3 1 3 2 3 1 1 1 3 2
 3 2 3 1 3 1 1 2 3 2 2 3 0 2 2 2 2 0 0 2 1 0 2 0 0 2 0 0 3 2 1 3 2 1 3 2 1
 2 1 3 2 1 3 3 2 1 2 3 0 2 2 1 3 2 1 2 2 2 2 3 3 2 2]",,True,"[21.33391107 60.21150117 95.17143064 83.34426408 59.96584842  5.90836122
 70.90725778  5.90836122 18.28249672 95.17143064 18.18249672 18.28249672
 95.17143064 15.70186404 73.29939418 97.09098522 70.90725778 97.09098522
  5.90836122 73.29939418 97.09098522 73.29939418 15.70186404 21.33391107
 18.28249672 95.17143064  2.15844943 37.55401188 95.17143064 18.28249672
 59.96584842 95.17143064 15.70186404 70.90725778 60.21150117 73.29939418
 18.44045099 70.90725778 73.29939418 83.34426408 73.29939418 70.90725778
 18.44045099 97.09098522 59.96584842 70.90725778 95.17143064 59.96584842
 83.34426408 15.70186404 73.29939418 60.21150117 83.34426408 18.44045099
 21.33391107 83.34426408 86.71761458 97.09098522  2.15844943  5.90836122
 73.29939418  5.90836122 60.21150117 18.18249672 18.18249672 18.28249672
 37.55401188 83.34426408 37.55401188 15.60186404 15.70186404 95.17143064
 18.28249672 15.60186404 15.70186404 37.55401188 18.44045099 73.29939418
 15.69945203 95.17143064 70.90725778 86.71761458 15.59945203 15.69945203
 15.60186404 15.70186404  2.15844943 97.09098522 15.70186404 73.29939418
 97.09098522 86.71761458  2.15844943 83.34426408  5.90836122 18.28249672
  5.90836122 15.69945203 15.70186404 59.96584842]"
386,"[ 9  4 11  5 11 13  5  2 11  0  9  0 14 12 10 10 10  9 11  2 14  8  9  9
 10  3  0 10 14  8  1  0 13  4  5 13 12  0 12  5 12 11  1 15 13  4 13  3
  8  1  0  6  6 11  4 13  3 15  6  0  7  7  7 15 15  5 13  8  0  9  1 10
 12  9  0 11  3 11 10 11  6 14  3 12 15  2  4 12  7 12 15  4  1 14 15  9
  2 13  1  9  2]","[0 0 0 1 2 1 3 3 0 2 1 2 3 2 3 3 0 3 1 2 0 1 0 2 2 3 1 3 0 1 2 1 2 0 1 0 3
 2 1 2 2 1 1 2 1 3 1 0 3 2 3 0 3 0 2 2 1 3 2 1 0 3 3 2 3 1 1 1 0 0 2 2 3 3
 3 1 1 0 1 1 1 1 2 1 0 2 1 2 3 2 2 1 1 2 1 0 1 1 3 0]",,True,"[70.90725778 15.70186404 97.09098522 15.69945203 97.09098522 21.33391107
 15.69945203 73.29939418 97.09098522 37.55401188 70.90725778 37.55401188
 18.28249672 83.34426408  2.05844943  2.05844943  2.15844943 70.90725778
 97.09098522 73.29939418 18.28249672 60.21150117 70.80725778 70.90725778
  2.15844943 59.96584842 37.55401188  2.15844943 18.28249672 60.21150117
 95.17143064 37.55401188 21.33391107 15.70186404 15.69945203 21.33391107
 83.34426408 37.55401188 83.34426408 15.69945203 83.34426408 97.09098522
 95.17143064 18.44045099 21.33391107 15.70186404 21.33391107 59.96584842
 60.21150117 95.17143064 37.55401188  5.80836122  5.90836122 97.09098522
 15.70186404 21.33391107 59.96584842 18.44045099  5.90836122 37.55401188
 86.61761458 86.61761458 86.71761458 18.34045099 18.44045099 15.69945203
 21.33391107 60.21150117 37.55401188 70.90725778 95.17143064  2.15844943
 83.34426408 70.90725778 37.55401188 97.09098522 59.96584842 97.09098522
  2.15844943 97.09098522  5.90836122 18.28249672 59.96584842 83.34426408
 18.44045099 73.29939418 15.70186404 83.34426408 86.71761458 83.34426408
 18.44045099 15.70186404 95.17143064 18.28249672 18.44045099 70.90725778
 73.29939418 21.33391107 95.17143064 70.90725778]"
387,"[ 4 13 15  9  6 14  6 13  2 14 11  7 13 11 14  4  6  8  4 10  2  0  3  0
 13  2  4 13  6 10 11  4  0  5  9  5  7  4  5 14 12  2  3 11  4  9 11 12
 14 15  2 14 11 15 14  0  2 12  3 12 11 14  7  7 13  5  8  7 15 12  2  3
 13 11  2  0  4  4  0  5  4 12  9 15 12  8  1  4  4 14  5  0  0  1 14  2
  3  6 14  9  4]","[2 3 1 3 1 1 2 2 1 0 3 0 0 0 3 0 1 1 2 1 2 2 2 0 2 1 3 2 3 1 0 1 3 2 2 0 0
 1 1 3 3 2 2 2 2 0 3 1 2 1 1 0 2 0 0 0 1 0 3 2 2 2 1 3 1 2 3 2 3 0 2 1 0 0
 2 1 0 0 2 3 3 3 0 3 3 2 3 2 0 0 3 2 0 1 1 0 3 3 2 1]",,True,"[15.70186404 21.33391107 18.44045099 70.90725778  5.90836122 18.28249672
  5.90836122 21.33391107 73.29939418 18.28249672 97.09098522 86.71761458
 21.33391107 97.09098522 18.28249672 15.70186404  5.90836122 60.21150117
 15.70186404  2.15844943 73.29939418 37.55401188 59.96584842 37.55401188
 21.33391107 73.29939418 15.70186404 21.33391107  5.90836122  2.15844943
 97.09098522 15.70186404 37.55401188 15.69945203 70.90725778 15.69945203
 86.71761458 15.70186404 15.69945203 18.28249672 83.34426408 73.29939418
 59.96584842 97.09098522 15.70186404 70.90725778 97.09098522 83.34426408
 18.28249672 18.44045099 73.29939418 18.28249672 97.09098522 18.44045099
 18.28249672 37.55401188 73.29939418 83.34426408 59.96584842 83.34426408
 97.09098522 18.28249672 86.61761458 86.71761458 21.33391107 15.69945203
 60.21150117 86.71761458 18.44045099 83.34426408 73.29939418 59.96584842
 21.33391107 97.09098522 73.29939418 37.55401188 15.60186404 15.70186404
 37.55401188 15.69945203 15.70186404 83.34426408 70.90725778 18.44045099
 83.34426408 60.21150117 95.17143064 15.60186404 15.70186404 18.28249672
 15.69945203 37.45401188 37.55401188 95.17143064 18.28249672 73.29939418
 59.96584842  5.90836122 18.28249672 70.90725778]"
388,"[11  3  6 14  5  8  8  1 12 10  2  5 13  3  9 13 15 14  7  8  2 11 11  2
  6  1 10  4  2 11  9  6 14 15  1  2 14  3  5  8  6 12  9 14  3  2 12  6
  5  1  4 14  4  5  1  7  7  9  6  8  9  6  5  8  1  4 11  3 14  3 15  4
 11 15  9  1  0  4  2 12 11 13  4  1 14 13 15  8 11  1 12 10  0  3  9 13
  4 15  1  7  8]","[0 3 1 3 0 3 1 2 1 2 2 3 3 0 0 2 3 3 3 2 0 3 1 3 0 3 2 0 3 3 1 0 3 0 1 0 0
 2 3 2 3 0 1 0 0 0 1 1 1 2 2 1 2 2 1 2 1 1 0 3 2 2 1 3 0 0 1 0 0 2 1 3 3 2
 3 2 2 3 1 2 1 0 1 3 0 0 3 3 3 0 3 3 0 0 1 3 1 0 3 0]",,True,"[97.09098522 59.96584842  5.90836122 18.28249672 15.69945203 60.11150117
 60.21150117 95.17143064 83.34426408  2.15844943 73.29939418 15.69945203
 21.33391107 59.96584842 70.90725778 21.33391107 18.44045099 18.28249672
 86.71761458 60.21150117 73.29939418 96.99098522 97.09098522 73.29939418
  5.90836122 95.17143064  2.15844943 15.70186404 73.29939418 97.09098522
 70.90725778  5.90836122 18.28249672 18.44045099 95.17143064 73.29939418
 18.28249672 59.96584842 15.69945203 60.21150117  5.90836122 83.34426408
 70.90725778 18.28249672 59.96584842 73.29939418 83.34426408  5.90836122
 15.69945203 95.17143064 15.70186404 18.28249672 15.70186404 15.69945203
 95.17143064 86.61761458 86.71761458 70.90725778  5.90836122 60.21150117
 70.90725778  5.90836122 15.69945203 60.21150117 95.17143064 15.70186404
 97.09098522 59.96584842 18.28249672 59.96584842 18.44045099 15.70186404
 97.09098522 18.44045099 70.90725778 95.17143064 37.55401188 15.70186404
 73.29939418 83.34426408 97.09098522 21.33391107 15.70186404 95.17143064
 18.28249672 21.33391107 18.44045099 60.21150117 97.09098522 95.17143064
 83.34426408  2.15844943 37.55401188 59.96584842 70.90725778 21.33391107
 15.70186404 18.44045099 95.17143064 86.71761458]"
